日期,单位净值,复权单位净值,累计单位净值,收盘价,涨跌幅(%),申购状态
2012/3/30,0.858,0.858,0.858,--,-0.81,开放申购|开放赎回
2012/3/23,0.865,0.865,0.865,--,-2.92,开放申购|开放赎回
2012/3/16,0.891,0.891,0.891,--,0.23,开放申购|开放赎回
2012/3/9,0.889,0.889,0.889,--,-0.67,开放申购|开放赎回
2012/3/2,0.895,0.895,0.895,--,2.05,开放申购|开放赎回
2012/2/24,0.877,0.877,0.877,--,0.46,开放申购|开放赎回
2012/2/17,0.873,0.873,0.873,--,1.16,开放申购|开放赎回
2012/2/10,0.863,0.863,0.863,--,0.58,开放申购|开放赎回
2012/2/3,0.858,0.858,0.858,--,5.93,开放申购|开放赎回
2012/1/20,0.81,0.81,0.81,--,1.63,暂停申购|开放赎回
2012/1/13,0.797,0.797,0.797,--,1.01,开放申购|开放赎回
2012/1/6,0.789,0.789,0.789,--,-1.13,开放申购|开放赎回
2011/12/30,0.798,0.798,0.798,--,-1.6,开放申购|开放赎回
2011/12/23,0.811,0.811,0.811,--,2.4,开放申购|开放赎回
2011/12/16,0.792,0.792,0.792,--,-0.88,开放申购|开放赎回
2011/12/9,0.799,0.799,0.799,--,-3.62,开放申购|开放赎回
2011/12/2,0.829,0.829,0.829,--,6.28,开放申购|开放赎回
2011/11/25,0.78,0.78,0.78,--,-5.45,开放申购|开放赎回
2011/11/18,0.825,0.825,0.825,--,-0.72,开放申购|开放赎回
2011/11/11,0.831,0.831,0.831,--,-2.69,开放申购|开放赎回
2011/11/4,0.854,0.854,0.854,--,-1.84,开放申购|开放赎回
2011/10/28,0.87,0.87,0.87,--,9.99,开放申购|开放赎回
2011/10/21,0.791,0.791,0.791,--,-4,开放申购|开放赎回
2011/10/14,0.824,0.824,0.824,--,6.46,开放申购|开放赎回
2011/9/30,0.774,0.774,0.774,--,-1.78,开放申购|开放赎回
2011/9/23,0.788,0.788,0.788,--,-10.96,开放申购|开放赎回
2011/9/16,0.885,0.885,0.885,--,-4.43,开放申购|开放赎回
2011/9/9,0.926,0.926,0.926,--,-1.8,开放申购|开放赎回
2011/9/2,0.943,0.943,0.943,--,3.74,开放申购|开放赎回
2011/8/26,0.909,0.909,0.909,--,-1.2,开放申购|开放赎回
2011/8/19,0.92,0.92,0.92,--,-2.13,开放申购|开放赎回
2011/8/12,0.94,0.94,0.94,--,-2.19,开放申购|开放赎回
2011/8/5,0.961,0.961,0.961,--,-6.52,开放申购|开放赎回
2011/7/29,1.028,1.028,1.028,--,-0.87,开放申购|开放赎回
2011/7/22,1.037,1.037,1.037,--,1.77,开放申购|开放赎回
2011/7/15,1.019,1.019,1.019,--,-0.88,开放申购|开放赎回
2011/7/8,1.028,1.028,1.028,--,0.69,开放申购|开放赎回
2011/7/1,1.021,1.021,1.021,--,2.1,暂停申购|开放赎回
2011/6/24,1,1,1,--,3.52,开放申购|开放赎回
2011/6/17,0.966,0.966,0.966,--,-1.73,开放申购|开放赎回
