日期,单位净值,复权单位净值,累计单位净值,收盘价,涨跌幅(%),申购状态
2008/5/9,2.6013,3.0464,2.9913,--,0.58,开放申购|开放赎回
2008/4/30,2.5863,3.0288,2.9763,--,2.72,开放申购|开放赎回
2008/4/25,2.5177,2.9485,2.9077,--,8.9,开放申购|开放赎回
2008/4/18,2.3119,2.7075,2.7019,--,-9.65,开放申购|开放赎回
2008/4/11,2.5589,2.9967,2.9489,--,2.52,开放申购|开放赎回
2008/4/3,2.4961,2.9232,2.8861,--,-6.49,开放申购|开放赎回
2008/3/28,2.6692,3.1259,3.0592,--,-3.18,开放申购|开放赎回
2008/3/21,2.7569,3.2286,3.1469,--,-1.98,开放申购|开放赎回
2008/3/14,2.8127,3.294,3.2027,--,-7.82,开放申购|开放赎回
2008/3/7,3.0514,3.5735,3.4414,--,-0.11,开放申购|开放赎回
2008/2/29,3.0549,3.5776,3.4449,--,-0.92,开放申购|开放赎回
2008/2/22,3.0832,3.6107,3.4732,--,0.37,开放申购|开放赎回
2008/2/15,3.0718,3.5974,3.4618,--,-0.69,开放申购|开放赎回
2008/2/5,3.0932,3.6225,3.4832,--,5.75,开放申购|开放赎回
2008/2/1,2.9251,3.4256,3.3151,--,-7.62,开放申购|开放赎回
2008/1/25,3.1663,3.7081,3.5563,--,-3.49,开放申购|开放赎回
2008/1/18,3.2808,3.8422,3.6708,--,-3.03,开放申购|开放赎回
2008/1/11,3.3833,3.9622,3.7733,--,3.11,开放申购|开放赎回
2008/1/4,3.2811,3.8425,3.6711,--,3.25,开放申购|开放赎回
2007/12/28,3.1778,3.7215,3.5678,--,4.52,开放申购|开放赎回
2007/12/21,3.0405,3.5607,3.4305,--,2.72,开放申购|开放赎回
2007/12/14,2.9599,3.4663,3.3499,--,1.09,开放申购|开放赎回
2007/12/7,2.928,3.429,3.318,--,5.54,开放申购|开放赎回
2007/11/30,2.7743,3.249,3.1643,--,-2.02,开放申购|开放赎回
2007/11/23,2.8315,3.316,3.2215,--,-1.58,开放申购|开放赎回
2007/11/16,2.8769,3.3691,3.2669,--,-0.28,开放申购|开放赎回
2007/11/9,2.8849,3.3785,3.2749,--,-5.88,开放申购|开放赎回
2007/11/2,3.0651,3.5895,3.4551,--,0.05,开放申购|开放赎回
2007/10/26,3.0637,3.5879,3.4537,--,-4.63,开放申购|开放赎回
2007/10/19,3.2126,3.7623,3.6026,--,-0.68,开放申购|开放赎回
2007/10/12,3.2347,3.7882,3.6247,--,0.91,开放申购|开放赎回
2007/9/30,3.2056,3.7541,3.5956,--,-0.01,开放申购|开放赎回
2007/9/28,3.2059,3.7544,3.5959,--,2.91,开放申购|开放赎回
2007/9/21,3.1151,3.6481,3.5051,--,1.89,开放申购|开放赎回
2007/9/14,3.0574,3.5805,3.4474,--,0.56,开放申购|开放赎回
2007/9/7,3.0404,3.5606,3.4304,--,1.09,开放申购|开放赎回
2007/8/31,3.0075,3.5221,3.3975,--,0.64,开放申购|开放赎回
2007/8/24,2.9884,3.4997,3.3784,--,8.93,开放申购|开放赎回
2007/8/17,2.7434,3.2128,3.1334,--,-1.04,开放申购|开放赎回
2007/8/10,2.7722,3.2465,3.1622,--,1.17,开放申购|开放赎回
2007/8/3,3.0439,3.209,3.1239,--,4.91,开放申购|开放赎回
2007/7/27,2.9015,3.0589,2.9815,--,6.21,开放申购|开放赎回
2007/7/20,2.7319,2.8801,2.8119,--,2.24,开放申购|开放赎回
2007/7/13,2.672,2.817,2.752,--,2.97,开放申购|开放赎回
2007/7/6,2.595,2.7358,2.675,--,-1.41,开放申购|开放赎回
2007/6/29,2.632,2.7748,2.712,--,-4.31,开放申购|开放赎回
2007/6/22,2.7506,2.8998,2.8306,--,0.98,开放申购|开放赎回
2007/6/15,2.7238,2.8716,2.8038,--,7.45,开放申购|开放赎回
2007/6/8,2.5349,2.6724,2.6149,--,2.57,开放申购|开放赎回
2007/6/1,2.4714,2.6055,2.5514,--,-0.06,开放申购|开放赎回
2007/5/25,2.4729,2.6071,2.5529,--,4.51,开放申购|开放赎回
2007/5/18,2.3662,2.4946,2.4462,--,3.7,开放申购|开放赎回
2007/5/11,2.2817,2.4055,2.3617,--,2.26,开放申购|开放赎回
2007/4/30,2.2312,2.3522,2.3112,--,0.92,开放申购|开放赎回
2007/4/27,2.2108,2.3307,2.2908,--,2.17,开放申购|开放赎回
2007/4/20,2.1638,2.2812,2.2438,--,2.72,开放申购|开放赎回
2007/4/13,2.1065,2.2208,2.1865,--,6.38,开放申购|开放赎回
2007/4/6,1.9802,2.0876,2.0602,--,5.43,开放申购|开放赎回
2007/3/30,1.8783,1.9802,1.9583,--,0,开放申购|开放赎回
2007/3/23,1.8783,1.9802,1.9583,--,2.2,开放申购|开放赎回
2007/3/16,1.8378,1.9375,1.9178,--,0.92,开放申购|开放赎回
2007/3/9,1.821,1.9198,1.901,--,4.19,开放申购|开放赎回
2007/3/2,1.7477,1.8425,1.8277,--,-6.92,开放申购|开放赎回
2007/2/16,1.8777,1.9796,1.9577,--,10.85,开放申购|开放赎回
2007/2/9,1.6939,1.7858,1.7739,--,6.7,开放申购|开放赎回
2007/2/2,1.5876,1.6737,1.6676,--,-7.15,开放申购|开放赎回
2007/1/26,1.7099,1.8027,1.7899,--,1.67,开放申购|开放赎回
2007/1/19,1.6818,1.773,1.7618,--,14.05,开放申购|开放赎回
2007/1/12,1.5546,1.5546,1.5546,--,8.52,开放申购|开放赎回
2007/1/5,1.4326,1.4326,1.4326,--,2.5,开放申购|开放赎回
2006/12/29,1.3977,1.3977,1.3977,--,4.34,开放申购|开放赎回
2006/12/22,1.3395,1.3395,1.3395,--,0.2,开放申购|开放赎回
2006/12/15,1.3368,1.3368,1.3368,--,8.02,开放申购|开放赎回
2006/12/8,1.2375,1.2375,1.2375,--,-1.33,开放申购|开放赎回
2006/12/1,1.2542,1.2542,1.2542,--,8,开放申购|开放赎回
2006/11/24,1.1613,1.1613,1.1613,--,4.34,开放申购|开放赎回
2006/11/17,1.113,1.113,1.113,--,3.34,开放申购|开放赎回
2006/11/10,1.077,1.077,1.077,--,0.73,开放申购|开放赎回
2006/11/3,1.0692,1.0692,1.0692,--,3,开放申购|开放赎回
2006/10/27,1.0381,1.0381,1.0381,--,1.05,开放申购|开放赎回
