date,pctChg
2011-01-21,-1.053200
2011-01-24,-3.725600
2011-01-25,0.921400
2011-01-26,2.678000
2011-01-27,2.963800
2011-01-28,2.648200
2011-01-31,0.841300
2011-02-01,-0.556200
2011-02-09,0.111900
2011-02-10,1.676000
2011-02-11,1.593400
2011-02-14,3.623600
2011-02-15,-0.730700
2011-02-16,0.788600
2011-02-17,-1.982300
2011-02-18,-2.873900
2011-02-21,4.931500
2011-02-22,-2.767600
2011-02-23,1.396300
2011-02-24,-1.483100
2011-02-25,3.118300
2011-02-28,-1.772700
2011-03-01,-2.229300
2011-03-02,-1.737200
2011-03-03,-2.983400
2011-03-04,0.911200
2011-03-07,-0.733600
2011-03-08,0.568500
2011-03-09,0.113100
2011-03-10,0.847000
2011-03-11,-3.135500
2011-03-14,1.040500
2011-03-15,-1.087000
2011-03-16,-2.255600
2011-03-17,-5.088800
2011-03-18,1.496300
2011-03-21,-0.307100
2011-03-22,3.512000
2011-03-23,-0.773800
2011-03-24,0.000000
2011-03-25,0.719900
2011-03-28,-3.156600
2011-03-29,-1.291500
2011-03-30,0.000000
2011-03-31,-1.121500
2011-04-01,0.252000
2011-04-06,-3.959800
2011-04-07,-1.178000
2011-04-08,1.324500
2011-04-11,-1.307200
2011-04-12,0.000000
2011-04-13,3.245000
2011-04-14,-0.449000
2011-04-15,-1.739700
2011-04-18,-0.852500
2011-04-19,0.000000
2011-04-20,2.182500
2011-04-21,2.265400
2011-04-22,-0.632900
2011-04-25,-2.993600
2011-04-26,1.313200
2011-04-27,0.842500
2011-04-28,-3.149100
2011-04-29,-0.331800
2011-05-03,0.532600
2011-05-04,0.596000
2011-05-05,1.777500
2011-05-06,0.776200
2011-05-09,0.577700
2011-05-10,-0.510500
2011-05-11,1.411200
2011-05-12,-2.530000
2011-05-13,-1.687200
2011-05-16,-0.660100
2011-05-17,1.066700
2011-05-18,-2.770400
2011-05-19,0.474900
2011-05-20,0.405100
2011-05-23,-3.497000
2011-05-24,0.139400
2011-05-25,0.765500
2011-05-26,-2.140900
2011-05-27,-1.693700
2011-05-30,0.000000
2011-05-31,1.364000
2011-06-01,0.141600
2011-06-02,-1.626600
2011-06-03,0.143800
2011-06-07,2.010100
2011-06-08,-1.266700
2011-06-09,0.142600
2011-06-10,1.352300
2011-06-13,-0.702200
2011-06-14,0.212200
2011-06-15,-0.564600
2011-06-16,-4.116400
2011-06-17,-3.404900
2011-06-20,-0.919500
2011-06-21,2.706900
2011-06-22,1.731900
2011-06-23,1.702400
2011-06-24,3.275100
2011-06-27,-0.845700
2011-06-28,-0.142100
2011-06-29,0.782900
2011-06-30,4.802300
2011-07-01,-1.954200
2011-07-04,0.618600
